date,material_id,units_used,current_stock
2025-11-05,MAT_05,425,2846
2025-11-06,MAT_05,416,2430
2025-11-07,MAT_05,267,2163
2025-11-08,MAT_05,239,1924
2025-11-09,MAT_05,240,1684
2025-11-10,MAT_05,412,1272
2025-11-11,MAT_05,420,7433
2025-11-12,MAT_05,373,7060
2025-11-13,MAT_05,367,6693
2025-11-14,MAT_05,383,6310
2025-11-15,MAT_05,284,6026
2025-11-16,MAT_05,296,5730
2025-11-17,MAT_05,329,5401
2025-11-18,MAT_05,371,5030
2025-11-19,MAT_05,482,4548
2025-11-20,MAT_05,470,4078
2025-11-21,MAT_05,297,3781
2025-11-22,MAT_05,368,3413
2025-11-23,MAT_05,299,3114
2025-11-24,MAT_05,397,2717
2025-11-25,MAT_05,488,2229
2025-11-26,MAT_05,434,1795
2025-11-27,MAT_05,392,1403
2025-11-28,MAT_05,386,1017
2025-11-29,MAT_05,268,7330
2025-11-30,MAT_05,382,6948
2025-12-01,MAT_05,391,6557
2025-12-02,MAT_05,412,6145
2025-12-03,MAT_05,426,5719
2025-12-04,MAT_05,357,5362
2025-12-05,MAT_05,924,4438
2025-12-06,MAT_05,865,3573
2025-12-07,MAT_05,809,2764
2025-12-08,MAT_05,1075,1689
2025-12-09,MAT_05,1282,407
2025-12-10,MAT_05,1239,0
2025-12-11,MAT_05,459,6122
2025-12-12,MAT_05,340,5782
2025-12-13,MAT_05,385,5397
2025-12-14,MAT_05,361,5036
2025-12-15,MAT_05,477,4559
2025-12-16,MAT_05,568,3991
2025-12-17,MAT_05,456,3535
2025-12-18,MAT_05,424,3111
2025-12-19,MAT_05,377,2734
2025-12-20,MAT_05,380,2354
2025-12-21,MAT_05,427,1927
2025-12-22,MAT_05,393,1534
2025-12-23,MAT_05,492,1042
2025-12-24,MAT_05,484,7139
2025-12-25,MAT_05,483,6656
2025-12-26,MAT_05,467,6189
2025-12-27,MAT_05,356,5833
2025-12-28,MAT_05,308,5525
2025-12-29,MAT_05,468,5057
2025-12-30,MAT_05,452,4605
2024-01-01,MAT_06,668,20670
2024-01-02,MAT_06,813,19857
2024-01-03,MAT_06,802,19055
2024-01-04,MAT_06,723,18332
2024-01-05,MAT_06,606,17726
2024-01-06,MAT_06,396,17330
2024-01-07,MAT_06,663,16667
2024-01-08,MAT_06,681,15986
2024-01-09,MAT_06,883,15103
2024-01-10,MAT_06,830,14273
2024-01-11,MAT_06,714,13559
2024-01-12,MAT_06,737,12822
2024-01-13,MAT_06,691,12131
2024-01-14,MAT_06,621,11510
2024-01-15,MAT_06,799,10711
2024-01-16,MAT_06,762,9949
2024-01-17,MAT_06,833,9116
2024-01-18,MAT_06,809,8307
2024-01-19,MAT_06,738,7569
2024-01-20,MAT_06,675,6894
2024-01-21,MAT_06,633,6261
2024-01-22,MAT_06,811,5450
2024-01-23,MAT_06,811,4639
2024-01-24,MAT_06,803,3836
2024-01-25,MAT_06,752,3084
2024-01-26,MAT_06,835,12410
2024-01-27,MAT_06,601,11809
2024-01-28,MAT_06,761,11048
2024-01-29,MAT_06,679,10369
2024-01-30,MAT_06,871,9498
2024-01-31,MAT_06,880,8618
2024-02-01,MAT_06,917,7701
2024-02-02,MAT_06,678,7023
2024-02-03,MAT_06,606,6417
2024-02-04,MAT_06,684,5733
2024-02-05,MAT_06,886,4847
2024-02-06,MAT_06,795,4052
2024-02-07,MAT_06,702,3350
2024-02-08,MAT_06,829,2521
2024-02-09,MAT_06,803,11879
2024-02-10,MAT_06,617,11262
2024-02-11,MAT_06,765,10497
2024-02-12,MAT_06,719,9778
2024-02-13,MAT_06,861,8917
2024-02-14,MAT_06,1728,7189
2024-02-15,MAT_06,1390,5799
2024-02-16,MAT_06,1402,4397
2024-02-17,MAT_06,1434,2963
2024-02-18,MAT_06,1381,1582
2024-02-19,MAT_06,755,827
2024-02-20,MAT_06,988,0
2024-02-21,MAT_06,951,0
2024-02-22,MAT_06,728,9433
2024-02-23,MAT_06,826,8607
2024-02-24,MAT_06,675,7932
2024-02-25,MAT_06,749,7183
2024-02-26,MAT_06,885,6298
2024-02-27,MAT_06,860,5438
2024-02-28,MAT_06,807,4631
2024-02-29,MAT_06,967,3664
2024-03-01,MAT_06,858,2806
2024-03-02,MAT_06,719,2087
2024-03-03,MAT_06,804,11444
2024-03-04,MAT_06,802,10642
2024-03-05,MAT_06,914,9728
2024-03-06,MAT_06,919,8809
2024-03-07,MAT_06,853,7956
2024-03-08,MAT_06,812,7144
2024-03-09,MAT_06,652,6492
2024-03-10,MAT_06,738,5754
2024-03-11,MAT_06,857,4897
2024-03-12,MAT_06,1040,3857
2024-03-13,MAT_06,857,3000
2024-03-14,MAT_06,918,2082
2024-03-15,MAT_06,838,1244
2024-03-16,MAT_06,614,630
2024-03-17,MAT_06,789,0
2024-03-18,MAT_06,901,0
2024-03-19,MAT_06,962,0
2024-03-20,MAT_06,936,0
2024-03-21,MAT_06,910,9251
2024-03-22,MAT_06,812,8439
2024-03-23,MAT_06,631,7808
2024-03-24,MAT_06,779,7029
2024-03-25,MAT_06,821,6208
2024-03-26,MAT_06,877,5331
2024-03-27,MAT_06,1113,4218
2024-03-28,MAT_06,975,3243
2024-03-29,MAT_06,724,2519
2024-03-30,MAT_06,771,1748
2024-03-31,MAT_06,866,11043
2024-04-01,MAT_06,745,10298
2024-04-02,MAT_06,931,9367
2024-04-03,MAT_06,954,8413
2024-04-04,MAT_06,804,7609
2024-04-05,MAT_06,828,6781
2024-04-06,MAT_06,823,5958
2024-04-07,MAT_06,869,5089
2024-04-08,MAT_06,829,4260
2024-04-09,MAT_06,1094,3166
2024-04-10,MAT_06,804,2362
2024-04-11,MAT_06,913,1449
2024-04-12,MAT_06,704,10906
2024-04-13,MAT_06,750,10156
2024-04-14,MAT_06,728,9428
2024-04-15,MAT_06,876,8552
2024-04-16,MAT_06,912,7640
2024-04-17,MAT_06,884,6756
2024-04-18,MAT_06,832,5924
2024-04-19,MAT_06,926,4998
2024-04-20,MAT_06,769,4229
2024-04-21,MAT_06,642,3587
2024-04-22,MAT_06,873,2714
2024-04-23,MAT_06,901,1813
2024-04-24,MAT_06,933,11041
2024-04-25,MAT_06,932,10109
2024-04-26,MAT_06,868,9241
2024-04-27,MAT_06,673,8568
2024-04-28,MAT_06,748,7820
2024-04-29,MAT_06,791,7029
2024-04-30,MAT_06,946,6083
2024-05-01,MAT_06,908,5175
2024-05-02,MAT_06,870,4305
2024-05-03,MAT_06,760,3545
2024-05-04,MAT_06,714,2831
2024-05-05,MAT_06,855,1976
2024-05-06,MAT_06,979,11158
2024-05-07,MAT_06,921,10237
2024-05-08,MAT_06,906,9331
2024-05-09,MAT_06,748,8583
2024-05-10,MAT_06,715,7868
2024-05-11,MAT_06,701,7167
2024-05-12,MAT_06,679,6488
2024-05-13,MAT_06,764,5724
2024-05-14,MAT_06,989,4735
2024-05-15,MAT_06,902,3833
2024-05-16,MAT_06,851,2982
2024-05-17,MAT_06,707,2275
2024-05-18,MAT_06,775,11661
2024-05-19,MAT_06,699,10962
2024-05-20,MAT_06,755,10207
2024-05-21,MAT_06,761,9446
2024-05-22,MAT_06,881,8565
2024-05-23,MAT_06,791,7774
2024-05-24,MAT_06,852,6922
2024-05-25,MAT_06,805,6117
2024-05-26,MAT_06,614,5503
2024-05-27,MAT_06,699,4804
2024-05-28,MAT_06,833,3971
2024-05-29,MAT_06,814,3157
2024-05-30,MAT_06,826,2331
2024-05-31,MAT_06,699,11793
2024-06-01,MAT_06,682,11111
2024-06-02,MAT_06,749,10362
2024-06-03,MAT_06,685,9677
2024-06-04,MAT_06,901,8776
2024-06-05,MAT_06,802,7974
2024-06-06,MAT_06,939,7035
2024-06-07,MAT_06,812,6223
2024-06-08,MAT_06,637,5586
2024-06-09,MAT_06,597,4989
2024-06-10,MAT_06,660,4329
2024-06-11,MAT_06,875,3454
2024-06-12,MAT_06,830,2624
2024-06-13,MAT_06,837,11948
2024-06-14,MAT_06,833,11115
2024-06-15,MAT_06,574,10541
2024-06-16,MAT_06,559,9982
2024-06-17,MAT_06,732,9250
2024-06-18,MAT_06,873,8377
2024-06-19,MAT_06,749,7628
2024-06-20,MAT_06,757,6871
2024-06-21,MAT_06,757,6114
2024-06-22,MAT_06,495,5619
2024-06-23,MAT_06,639,4980
2024-06-24,MAT_06,663,4317
2024-06-25,MAT_06,784,3533
2024-06-26,MAT_06,841,2692
2024-06-27,MAT_06,750,12103
2024-06-28,MAT_06,575,11528
2024-06-29,MAT_06,552,10976
2024-06-30,MAT_06,699,10277
2024-07-01,MAT_06,701,9576
2024-07-02,MAT_06,812,8764
2024-07-03,MAT_06,789,7975
2024-07-04,MAT_06,769,7206
2024-07-05,MAT_06,596,6610
2024-07-06,MAT_06,513,6097
2024-07-07,MAT_06,634,5463
2024-07-08,MAT_06,735,4728
2024-07-09,MAT_06,673,4055
2024-07-10,MAT_06,713,3342
2024-07-11,MAT_06,683,12820
2024-07-12,MAT_06,713,12107
2024-07-13,MAT_06,583,11524
2024-07-14,MAT_06,472,11052
2024-07-15,MAT_06,632,10420
2024-07-16,MAT_06,698,9722
2024-07-17,MAT_06,652,9070
2024-07-18,MAT_06,667,8403
2024-07-19,MAT_06,563,7840
2024-07-20,MAT_06,501,7339
2024-07-21,MAT_06,515,6824
2024-07-22,MAT_06,719,6105
2024-07-23,MAT_06,671,5434
2024-07-24,MAT_06,716,4718
2024-07-25,MAT_06,651,4067
2024-07-26,MAT_06,530,13698
2024-07-27,MAT_06,512,13186
2024-07-28,MAT_06,528,12658
2024-07-29,MAT_06,606,12052
2024-07-30,MAT_06,619,11433
2024-07-31,MAT_06,680,10753
2024-08-01,MAT_06,688,10065
2024-08-02,MAT_06,534,9531
2024-08-03,MAT_06,499,9032
2024-08-04,MAT_06,517,8515
2024-08-05,MAT_06,611,7904
2024-08-06,MAT_06,697,7207
2024-08-07,MAT_06,665,6542
2024-08-08,MAT_06,558,5984
2024-08-09,MAT_06,447,5537
2024-08-10,MAT_06,541,4996
2024-08-11,MAT_06,541,4455
2024-08-12,MAT_06,610,14006
2024-08-13,MAT_06,699,13307
2024-08-14,MAT_06,650,12657
2024-08-15,MAT_06,562,12095
2024-08-16,MAT_06,447,11648
2024-08-17,MAT_06,383,11265
2024-08-18,MAT_06,557,10708
2024-08-19,MAT_06,518,10190
2024-08-20,MAT_06,701,9489
2024-08-21,MAT_06,634,8855
2024-08-22,MAT_06,544,8311
2024-08-23,MAT_06,426,7885
2024-08-24,MAT_06,404,7481
2024-08-25,MAT_06,557,6924
2024-08-26,MAT_06,466,6458
2024-08-27,MAT_06,760,5698
2024-08-28,MAT_06,578,5120
2024-08-29,MAT_06,629,4491
2024-08-30,MAT_06,479,14173
2024-08-31,MAT_06,410,13763
2024-09-01,MAT_06,364,13399
2024-09-02,MAT_06,522,12877
2024-09-03,MAT_06,528,12349
2024-09-04,MAT_06,511,11838
2024-09-05,MAT_06,577,11261
2024-09-06,MAT_06,436,10825
2024-09-07,MAT_06,537,10288
2024-09-08,MAT_06,509,9779
2024-09-09,MAT_06,635,9144
2024-09-10,MAT_06,552,8592
2024-09-11,MAT_06,626,7966
2024-09-12,MAT_06,383,7583
2024-09-13,MAT_06,453,7130
2024-09-14,MAT_06,423,6707
2024-09-15,MAT_06,445,6262
2024-09-16,MAT_06,511,5751
2024-09-17,MAT_06,597,5154
2024-09-18,MAT_06,427,14888
2024-09-19,MAT_06,573,14315
2024-09-20,MAT_06,500,13815
2024-09-21,MAT_06,502,13313
2024-09-22,MAT_06,455,12858
2024-09-23,MAT_06,501,12357
2024-09-24,MAT_06,663,11694
2024-09-25,MAT_06,448,11246
2024-09-26,MAT_06,518,10728
2024-09-27,MAT_06,1021,9707
2024-09-28,MAT_06,1007,8700
2024-09-29,MAT_06,693,8007
2024-09-30,MAT_06,1479,6528
2024-10-01,MAT_06,1413,5115
2024-10-02,MAT_06,1557,3558
2024-10-03,MAT_06,1405,2153
2024-10-04,MAT_06,550,1603
2024-10-05,MAT_06,283,1320
2024-10-06,MAT_06,437,883
2024-10-07,MAT_06,587,10457
2024-10-08,MAT_06,582,9875
2024-10-09,MAT_06,544,9331
2024-10-10,MAT_06,513,8818
2024-10-11,MAT_06,440,8378
2024-10-12,MAT_06,363,8015
2024-10-13,MAT_06,422,7593
2024-10-14,MAT_06,615,6978
2024-10-15,MAT_06,552,6426
2024-10-16,MAT_06,580,5846
2024-10-17,MAT_06,590,5256
2024-10-18,MAT_06,460,4796
2024-10-19,MAT_06,327,14630
2024-10-20,MAT_06,434,14196
2024-10-21,MAT_06,512,13684
2024-10-22,MAT_06,665,13019
2024-10-23,MAT_06,554,12465
2024-10-24,MAT_06,632,11833
2024-10-25,MAT_06,472,11361
2024-10-26,MAT_06,350,11011
2024-10-27,MAT_06,357,10654
2024-10-28,MAT_06,657,9997
2024-10-29,MAT_06,596,9401
2024-10-30,MAT_06,692,8709
2024-10-31,MAT_06,459,8250
2024-11-01,MAT_06,667,7583
2024-11-02,MAT_06,495,7088
2024-11-03,MAT_06,438,6650
2024-11-04,MAT_06,516,6134
2024-11-05,MAT_06,667,5467
2024-11-06,MAT_06,685,4782
2024-11-07,MAT_06,598,4184
2024-11-08,MAT_06,500,13845
2024-11-09,MAT_06,484,13361
2024-11-10,MAT_06,350,13011
2024-11-11,MAT_06,524,12487
2024-11-12,MAT_06,519,11968
2024-11-13,MAT_06,693,11275
2024-11-14,MAT_06,553,10722
2024-11-15,MAT_06,406,10316
2024-11-16,MAT_06,406,9910
2024-11-17,MAT_06,492,9418
2024-11-18,MAT_06,549,8869
2024-11-19,MAT_06,565,8304
2024-11-20,MAT_06,551,7753
2024-11-21,MAT_06,619,7134
2024-11-22,MAT_06,489,6645
2024-11-23,MAT_06,458,6187
2024-11-24,MAT_06,486,5701
2024-11-25,MAT_06,608,5093
2024-11-26,MAT_06,718,4375
2024-11-27,MAT_06,693,13843
2024-11-28,MAT_06,609,13234
2024-11-29,MAT_06,546,12688
2024-11-30,MAT_06,469,12219
2024-12-01,MAT_06,403,11816
2024-12-02,MAT_06,670,11146
2024-12-03,MAT_06,740,10406
2024-12-04,MAT_06,835,9571
2024-12-05,MAT_06,803,8768
2024-12-06,MAT_06,483,8285
2024-12-07,MAT_06,488,7797
2024-12-08,MAT_06,703,7094
2024-12-09,MAT_06,612,6482
2024-12-10,MAT_06,713,5769
2024-12-11,MAT_06,616,5153
2024-12-12,MAT_06,677,4476
2024-12-13,MAT_06,713,3763
2024-12-14,MAT_06,617,13307
2024-12-15,MAT_06,511,12796
2024-12-16,MAT_06,607,12189
2024-12-17,MAT_06,640,11549
2024-12-18,MAT_06,681,10868
2024-12-19,MAT_06,557,10311
2024-12-20,MAT_06,596,9715
2024-12-21,MAT_06,652,9063
2024-12-22,MAT_06,596,8467
2024-12-23,MAT_06,747,7720
2024-12-24,MAT_06,809,6911
2024-12-25,MAT_06,722,6189
2024-12-26,MAT_06,655,5534
2024-12-27,MAT_06,573,4961
2024-12-28,MAT_06,453,4508
2024-12-29,MAT_06,594,3914
2024-12-30,MAT_06,478,13597
2024-12-31,MAT_06,797,12800
2025-01-01,MAT_06,784,12016
2025-01-02,MAT_06,759,11257
2025-01-03,MAT_06,714,10543
2025-01-04,MAT_06,603,9940
2025-01-05,MAT_06,723,9217
2025-01-06,MAT_06,737,8480
2025-01-07,MAT_06,726,7754
2025-01-08,MAT_06,784,6970
2025-01-09,MAT_06,594,6376
2025-01-10,MAT_06,601,5775
2025-01-11,MAT_06,584,5191
2025-01-12,MAT_06,670,4521
2025-01-13,MAT_06,664,3857
2025-01-14,MAT_06,713,3144
2025-01-15,MAT_06,692,12613
2025-01-16,MAT_06,727,11886
2025-01-17,MAT_06,814,11072
2025-01-18,MAT_06,648,10424
2025-01-19,MAT_06,716,9708
2025-01-20,MAT_06,674,9034
2025-01-21,MAT_06,710,8324
2025-01-22,MAT_06,756,7568
2025-01-23,MAT_06,780,6788
2025-01-24,MAT_06,566,6222
2025-01-25,MAT_06,581,5641
2025-01-26,MAT_06,632,5009
2025-01-27,MAT_06,664,4345
2025-01-28,MAT_06,691,3654
2025-01-29,MAT_06,877,12938
2025-01-30,MAT_06,808,12130
2025-01-31,MAT_06,772,11358
2025-02-01,MAT_06,592,10766
2025-02-02,MAT_06,741,10025
2025-02-03,MAT_06,875,9150
2025-02-04,MAT_06,871,8279
2025-02-05,MAT_06,833,7446
2025-02-06,MAT_06,832,6614
2025-02-07,MAT_06,692,5922
2025-02-08,MAT_06,628,5294
2025-02-09,MAT_06,752,4542
2025-02-10,MAT_06,778,3764
2025-02-11,MAT_06,950,2814
2025-02-12,MAT_06,861,1953
2025-02-13,MAT_06,815,11299
2025-02-14,MAT_06,713,10586
2025-02-15,MAT_06,623,9963
2025-02-16,MAT_06,776,9187
2025-02-17,MAT_06,950,8237
2025-02-18,MAT_06,857,7380
2025-02-19,MAT_06,859,6521
2025-02-20,MAT_06,801,5720
2025-02-21,MAT_06,719,5001
2025-02-22,MAT_06,824,4177
2025-02-23,MAT_06,685,3492
2025-02-24,MAT_06,775,2717
2025-02-25,MAT_06,812,1905
2025-02-26,MAT_06,937,11129
2025-02-27,MAT_06,859,10270
2025-02-28,MAT_06,700,9570
2025-03-01,MAT_06,663,8907
2025-03-02,MAT_06,849,8058
2025-03-03,MAT_06,2010,6048
2025-03-04,MAT_06,2217,3831
2025-03-05,MAT_06,2269,1562
2025-03-06,MAT_06,2350,0
2025-03-07,MAT_06,1738,0
2025-03-08,MAT_06,1714,0
2025-03-09,MAT_06,742,0
2025-03-10,MAT_06,718,9443
2025-03-11,MAT_06,853,8590
2025-03-12,MAT_06,1007,7583
2025-03-13,MAT_06,933,6650
2025-03-14,MAT_06,858,5792
2025-03-15,MAT_06,700,5092
2025-03-16,MAT_06,729,4363
2025-03-17,MAT_06,720,3643
2025-03-18,MAT_06,984,2659
2025-03-19,MAT_06,1016,1643
2025-03-20,MAT_06,960,10844
2025-03-21,MAT_06,908,9936
2025-03-22,MAT_06,774,9162
2025-03-23,MAT_06,871,8291
2025-03-24,MAT_06,831,7460
2025-03-25,MAT_06,805,6655
2025-03-26,MAT_06,1003,5652
2025-03-27,MAT_06,768,4884
2025-03-28,MAT_06,814,4070
2025-03-29,MAT_06,812,3258
2025-03-30,MAT_06,789,2469
2025-03-31,MAT_06,1001,1468
2025-04-01,MAT_06,793,10836
2025-04-02,MAT_06,940,9896
2025-04-03,MAT_06,892,9004
2025-04-04,MAT_06,711,8293
2025-04-05,MAT_06,669,7624
2025-04-06,MAT_06,709,6915
2025-04-07,MAT_06,771,6144
2025-04-08,MAT_06,918,5226
2025-04-09,MAT_06,903,4323
2025-04-10,MAT_06,910,3413
2025-04-11,MAT_06,844,2569
2025-04-12,MAT_06,784,11946
2025-04-13,MAT_06,736,11210
2025-04-14,MAT_06,862,10348
2025-04-15,MAT_06,992,9356
2025-04-16,MAT_06,971,8385
2025-04-17,MAT_06,1011,7374
2025-04-18,MAT_06,862,6512
2025-04-19,MAT_06,856,5656
2025-04-20,MAT_06,590,5066
2025-04-21,MAT_06,844,4222
2025-04-22,MAT_06,894,3328
2025-04-23,MAT_06,926,2402
2025-04-24,MAT_06,823,1579
2025-04-25,MAT_06,816,10924
2025-04-26,MAT_06,610,10314
2025-04-27,MAT_06,778,9536
2025-04-28,MAT_06,777,8759
2025-04-29,MAT_06,873,7886
2025-04-30,MAT_06,955,6931
2025-05-01,MAT_06,874,6057
2025-05-02,MAT_06,851,5206
2025-05-03,MAT_06,657,4549
2025-05-04,MAT_06,736,3813
2025-05-05,MAT_06,1616,2197
2025-05-06,MAT_06,1693,504
2025-05-07,MAT_06,1734,8931
2025-05-08,MAT_06,1715,7216
2025-05-09,MAT_06,1361,5855
2025-05-10,MAT_06,1231,4624
2025-05-11,MAT_06,768,3856
2025-05-12,MAT_06,797,3059
2025-05-13,MAT_06,960,2099
2025-05-14,MAT_06,927,1172
2025-05-15,MAT_06,803,369
2025-05-16,MAT_06,778,9752
2025-05-17,MAT_06,637,9115
2025-05-18,MAT_06,779,8336
2025-05-19,MAT_06,698,7638
2025-05-20,MAT_06,953,6685
2025-05-21,MAT_06,909,5776
2025-05-22,MAT_06,819,4957
2025-05-23,MAT_06,791,4166
2025-05-24,MAT_06,717,3449
2025-05-25,MAT_06,790,2659
2025-05-26,MAT_06,866,11954
2025-05-27,MAT_06,878,11076
2025-05-28,MAT_06,812,10264
2025-05-29,MAT_06,1902,8362
2025-05-30,MAT_06,1758,6604
2025-05-31,MAT_06,1809,4795
2025-06-01,MAT_06,1596,3199
2025-06-02,MAT_06,1798,1401
2025-06-03,MAT_06,2354,0
2025-06-04,MAT_06,2072,0
2025-06-05,MAT_06,1843,0
2025-06-06,MAT_06,758,0
2025-06-07,MAT_06,644,9517
2025-06-08,MAT_06,570,8947
2025-06-09,MAT_06,812,8135
2025-06-10,MAT_06,767,7368
2025-06-11,MAT_06,838,6530
2025-06-12,MAT_06,773,5757
2025-06-13,MAT_06,702,5055
2025-06-14,MAT_06,480,4575
2025-06-15,MAT_06,623,3952
2025-06-16,MAT_06,798,3154
2025-06-17,MAT_06,884,12431
2025-06-18,MAT_06,748,11683
2025-06-19,MAT_06,820,10863
2025-06-20,MAT_06,615,10248
2025-06-21,MAT_06,583,9665
2025-06-22,MAT_06,604,9061
2025-06-23,MAT_06,709,8352
2025-06-24,MAT_06,846,7506
2025-06-25,MAT_06,813,6693
2025-06-26,MAT_06,729,5964
2025-06-27,MAT_06,712,5252
2025-06-28,MAT_06,534,4718
2025-06-29,MAT_06,600,4118
2025-06-30,MAT_06,749,3369
2025-07-01,MAT_06,794,12736
2025-07-02,MAT_06,743,11993
2025-07-03,MAT_06,615,11378
2025-07-04,MAT_06,647,10731
2025-07-05,MAT_06,461,10270
2025-07-06,MAT_06,570,9700
2025-07-07,MAT_06,741,8959
2025-07-08,MAT_06,778,8181
2025-07-09,MAT_06,618,7563
2025-07-10,MAT_06,710,6853
2025-07-11,MAT_06,584,6269
2025-07-12,MAT_06,462,5807
2025-07-13,MAT_06,587,5220
2025-07-14,MAT_06,608,4612
2025-07-15,MAT_06,685,3927
2025-07-16,MAT_06,743,13345
2025-07-17,MAT_06,634,12711
2025-07-18,MAT_06,592,12119
2025-07-19,MAT_06,488,11631
2025-07-20,MAT_06,508,11123
2025-07-21,MAT_06,689,10434
2025-07-22,MAT_06,772,9662
2025-07-23,MAT_06,599,9063
2025-07-24,MAT_06,708,8355
2025-07-25,MAT_06,661,7694
2025-07-26,MAT_06,614,7080
2025-07-27,MAT_06,561,6519
2025-07-28,MAT_06,531,5988
2025-07-29,MAT_06,722,5266
2025-07-30,MAT_06,638,4628
2025-07-31,MAT_06,616,4012
2025-08-01,MAT_06,574,13599
2025-08-02,MAT_06,436,13163
2025-08-03,MAT_06,430,12733
2025-08-04,MAT_06,617,12116
2025-08-05,MAT_06,789,11327
2025-08-06,MAT_06,763,10564
2025-08-07,MAT_06,670,9894
2025-08-08,MAT_06,598,9296
2025-08-09,MAT_06,517,8779
2025-08-10,MAT_06,522,8257
2025-08-11,MAT_06,630,7627
2025-08-12,MAT_06,553,7074
2025-08-13,MAT_06,677,6397
2025-08-14,MAT_06,601,5796
2025-08-15,MAT_06,521,5275
2025-08-16,MAT_06,428,4847
2025-08-17,MAT_06,512,4335
2025-08-18,MAT_06,498,13998
2025-08-19,MAT_06,595,13403
2025-08-20,MAT_06,605,12798
2025-08-21,MAT_06,651,12147
2025-08-22,MAT_06,501,11646
2025-08-23,MAT_06,414,11232
2025-08-24,MAT_06,438,10794
2025-08-25,MAT_06,541,10253
2025-08-26,MAT_06,728,9525
2025-08-27,MAT_06,553,8972
2025-08-28,MAT_06,626,8346
2025-08-29,MAT_06,522,7824
2025-08-30,MAT_06,374,7450
2025-08-31,MAT_06,551,6899
2025-09-01,MAT_06,566,6333
2025-09-02,MAT_06,573,5760
2025-09-03,MAT_06,500,5260
2025-09-04,MAT_06,585,4675
2025-09-05,MAT_06,477,14359
2025-09-06,MAT_06,354,14005
2025-09-07,MAT_06,372,13633
2025-09-08,MAT_06,580,13053
2025-09-09,MAT_06,467,12586
2025-09-10,MAT_06,639,11947
2025-09-11,MAT_06,549,11398
2025-09-12,MAT_06,506,10892
2025-09-13,MAT_06,397,10495
2025-09-14,MAT_06,455,10040
2025-09-15,MAT_06,464,9576
2025-09-16,MAT_06,590,8986
2025-09-17,MAT_06,645,8341
2025-09-18,MAT_06,566,7775
2025-09-19,MAT_06,493,7282
2025-09-20,MAT_06,349,6933
2025-09-21,MAT_06,391,6542
2025-09-22,MAT_06,471,6071
2025-09-23,MAT_06,570,5501
2025-09-24,MAT_06,700,4801
2025-09-25,MAT_06,529,14433
2025-09-26,MAT_06,387,14046
2025-09-27,MAT_06,446,13600
2025-09-28,MAT_06,520,13080
2025-09-29,MAT_06,423,12657
2025-09-30,MAT_06,721,11936
2025-10-01,MAT_06,635,11301
2025-10-02,MAT_06,622,10679
2025-10-03,MAT_06,563,10116
2025-10-04,MAT_06,475,9641
2025-10-05,MAT_06,422,9219
2025-10-06,MAT_06,591,8628
2025-10-07,MAT_06,606,8022
2025-10-08,MAT_06,682,7340
2025-10-09,MAT_06,635,6705
2025-10-10,MAT_06,392,6313
2025-10-11,MAT_06,465,5848
2025-10-12,MAT_06,419,5429
2025-10-13,MAT_06,521,4908
2025-10-14,MAT_06,600,4308
2025-10-15,MAT_06,618,13851
2025-10-16,MAT_06,661,13190
2025-10-17,MAT_06,378,12812
2025-10-18,MAT_06,300,12512
2025-10-19,MAT_06,306,12206
2025-10-20,MAT_06,590,11616
2025-10-21,MAT_06,545,11071
2025-10-22,MAT_06,627,10444
2025-10-23,MAT_06,557,9887
2025-10-24,MAT_06,417,9470
2025-10-25,MAT_06,481,8989
2025-10-26,MAT_06,436,8553
2025-10-27,MAT_06,509,8044
2025-10-28,MAT_06,622,7422
2025-10-29,MAT_06,676,6746
2025-10-30,MAT_06,508,6238
2025-10-31,MAT_06,546,5692
2025-11-01,MAT_06,531,5161
2025-11-02,MAT_06,357,4804
2025-11-03,MAT_06,554,14411
2025-11-04,MAT_06,595,13816
2025-11-05,MAT_06,685,13131
2025-11-06,MAT_06,502,12629
2025-11-07,MAT_06,608,12021
2025-11-08,MAT_06,335,11686
2025-11-09,MAT_06,449,11237
2025-11-10,MAT_06,577,10660
2025-11-11,MAT_06,582,10078
2025-11-12,MAT_06,593,9485
2025-11-13,MAT_06,612,8873
2025-11-14,MAT_06,516,8357
2025-11-15,MAT_06,458,7899
2025-11-16,MAT_06,538,7361
2025-11-17,MAT_06,534,6827
2025-11-18,MAT_06,664,6163
2025-11-19,MAT_06,630,5533
2025-11-20,MAT_06,554,4979
2025-11-21,MAT_06,506,4473
2025-11-22,MAT_06,439,14195
2025-11-23,MAT_06,464,13731
2025-11-24,MAT_06,656,13075
2025-11-25,MAT_06,641,12434
2025-11-26,MAT_06,636,11798
2025-11-27,MAT_06,630,11168
2025-11-28,MAT_06,549,10619
2025-11-29,MAT_06,409,10210
2025-11-30,MAT_06,492,9718
2025-12-01,MAT_06,571,9147
2025-12-02,MAT_06,664,8483
2025-12-03,MAT_06,747,7736
2025-12-04,MAT_06,655,7081
2025-12-05,MAT_06,643,6438
2025-12-06,MAT_06,507,5931
2025-12-07,MAT_06,650,5281
2025-12-08,MAT_06,581,4700
2025-12-09,MAT_06,642,4058
2025-12-10,MAT_06,754,3304
2025-12-11,MAT_06,757,12708
2025-12-12,MAT_06,485,12223
2025-12-13,MAT_06,513,11710
2025-12-14,MAT_06,508,11202
2025-12-15,MAT_06,641,10561
2025-12-16,MAT_06,714,9847
2025-12-17,MAT_06,827,9020
2025-12-18,MAT_06,677,8343
2025-12-19,MAT_06,692,7651
